accident_id,city,state,date,time,hour,day,month,year,day_of_week,is_weekend,peak_hour_indicator,festival_indicator,festival_impact,weather_condition,weather_severity,temperature,visibility,road_type,num_lanes,light_conditions,road_surface,traffic_density,latitude,longitude,urban_or_rural,speed_limit,congestion_level
ACC014794,Mumbai,Mumbai,2022-05-30,08:08,8,30,5,2022,0,0,1,0,0.0,Cloudy,0.3,21.3,6.37,Expressway,3,Dusk/Dawn,Icy,100.0,18.938311,72.985592,Rural,80,High
ACC014795,Bangalore,Bangalore,2023-05-27,14:28,14,27,5,2023,5,1,0,0,0.0,Haze,0.4,29.3,7.41,Rural,2,Daylight,Wet,32.58,12.8603,77.668147,Rural,100,Medium
ACC014796,Chandigarh,Chandigarh,2024-05-26,17:16,17,26,5,2024,6,1,1,0,0.0,Storm,0.9,13.0,6.27,Urban,4,Daylight,Muddy,67.75,30.73462,76.632403,Urban,80,High
ACC014797,Kolkata,Kolkata,2022-11-26,11:14,11,26,11,2022,5,1,0,0,0.0,Clear,0.1,37.7,4.41,Urban,3,Daylight,Icy,31.06,22.600766,88.41986,Urban,100,Low
ACC014798,Chandigarh,Chandigarh,2022-08-14,18:46,18,14,8,2022,6,1,1,0,0.0,Clear,0.1,27.8,4.84,Highway,2,Dark - unlit,Wet,67.05,30.790559,76.808981,Rural,40,High
ACC014799,Bangalore,Bangalore,2022-02-27,14:45,14,27,2,2022,6,1,0,0,0.0,Clear,0.1,23.2,7.22,Urban,4,Daylight,Icy,73.12,12.848325,77.64094,Urban,40,Medium
ACC014800,Nagpur,Nagpur,2024-09-14,20:29,20,14,9,2024,5,1,1,0,0.0,Clear,0.1,28.3,9.49,Urban,6,Dark - unlit,Wet,78.54,21.170244,78.998966,Urban,40,High
ACC014801,Chandigarh,Chandigarh,2024-05-22,14:03,14,22,5,2024,2,0,0,0,0.0,Cloudy,0.3,32.7,10.0,Urban,3,Dark - unlit,Muddy,50.97,30.697238,76.756176,Urban,60,Low
ACC014802,Bhopal,Bhopal,2023-08-17,06:55,6,17,8,2023,3,0,0,0,0.0,Haze,0.4,19.0,5.68,Urban,2,Dusk/Dawn,Dry,17.5,23.222372,77.302186,Urban,50,Low
ACC014803,Delhi,Delhi,2024-06-19,10:46,10,19,6,2024,2,0,1,0,0.0,Cloudy,0.3,33.5,6.4,Urban,2,Daylight,Icy,53.09,28.579485,77.332381,Urban,60,High
ACC014804,Nagpur,Nagpur,2022-03-23,14:38,14,23,3,2022,2,0,0,0,0.0,Clear,0.1,38.6,6.96,Expressway,1,Dark - unlit,Wet,67.35,21.290384,79.025255,Rural,50,Low
ACC014805,Kochi,Kochi,2023-12-31,12:18,12,31,12,2023,6,1,0,0,0.0,Rain,0.7,29.9,2.96,Rural,6,Dusk/Dawn,Muddy,38.21,9.881195,76.378884,Rural,40,Low
ACC014806,Jaipur,Jaipur,2022-02-09,13:25,13,9,2,2022,2,0,0,0,0.0,Clear,0.1,23.3,8.03,Rural,2,Dusk/Dawn,Muddy,53.45,27.056621,75.920478,Rural,50,Low
ACC014807,Nagpur,Nagpur,2023-12-06,20:16,20,6,12,2023,2,0,1,0,0.0,Clear,0.1,33.2,6.22,Expressway,3,Dark - lit,Muddy,70.64,21.28691,79.195713,Rural,60,Medium
ACC014808,Ahmedabad,Ahmedabad,2024-04-26,11:02,11,26,4,2024,4,0,0,0,0.0,Clear,0.1,23.5,6.89,Expressway,3,Dark - unlit,Dry,66.12,22.929266,72.652622,Rural,50,Low
ACC014809,Bhopal,Bhopal,2023-05-09,18:22,18,9,5,2023,1,0,1,0,0.0,Clear,0.1,34.6,8.27,Expressway,3,Dusk/Dawn,Icy,93.02,23.272766,77.320498,Rural,100,Medium
ACC014810,Lucknow,Lucknow,2024-10-06,14:01,14,6,10,2024,6,1,0,0,0.0,Haze,0.4,45.0,9.82,Rural,1,Dark - unlit,Wet,44.09,26.853567,80.836817,Rural,40,Medium
ACC014811,Nagpur,Nagpur,2022-03-09,11:54,11,9,3,2022,2,0,0,0,0.0,Clear,0.1,36.7,9.05,Urban,3,Dark - unlit,Wet,51.3,21.25618,78.977749,Urban,80,Medium
ACC014812,Pune,Pune,2022-01-30,08:31,8,30,1,2022,6,1,1,0,0.0,Clear,0.1,36.0,10.0,Highway,3,Daylight,Muddy,83.31,18.564145,73.716619,Rural,60,High
ACC014813,Indore,Indore,2022-04-30,05:07,5,30,4,2022,5,1,0,0,0.0,Fog,0.6,37.8,6.05,Urban,3,Dark - unlit,Muddy,26.37,22.731424,75.787282,Urban,50,Medium
ACC014814,Mumbai,Mumbai,2025-07-21,17:39,17,21,7,2025,0,0,1,0,0.0,Cloudy,0.3,40.1,8.86,Urban,4,Dusk/Dawn,Muddy,86.0,19.11394,72.869627,Urban,40,High
ACC014815,Indore,Indore,2024-12-26,15:58,15,26,12,2024,3,0,0,0,0.0,Rain,0.7,19.7,1.48,Highway,2,Daylight,Wet,59.13,22.864532,76.00357,Rural,100,Medium
ACC014816,Delhi,Delhi,2022-08-05,07:32,7,5,8,2022,4,0,1,0,0.0,Storm,0.9,18.9,5.69,Suburban,2,Dusk/Dawn,Dry,45.88,28.58033,77.344119,Urban,40,High
ACC014817,Lucknow,Lucknow,2022-06-08,20:16,20,8,6,2022,2,0,1,0,0.0,Clear,0.1,28.3,9.55,Urban,3,Dark - lit,Muddy,72.74,26.724182,80.926764,Urban,50,High
ACC014818,Lucknow,Lucknow,2025-09-03,19:44,19,3,9,2025,2,0,1,0,0.0,Rain,0.7,18.3,4.06,Expressway,2,Dusk/Dawn,Muddy,71.16,26.732802,80.904068,Rural,60,High
ACC014819,Hyderabad,Hyderabad,2023-04-26,18:00,18,26,4,2023,2,0,1,0,0.0,Cloudy,0.3,31.5,9.05,Suburban,3,Dusk/Dawn,Muddy,79.95,17.385803,78.482877,Urban,50,Medium
ACC014820,Mumbai,Mumbai,2024-03-11,07:49,7,11,3,2024,0,0,1,0,0.0,Fog,0.6,31.7,3.73,Urban,6,Dark - lit,Icy,63.31,19.221582,72.738016,Urban,50,High
ACC014821,Bangalore,Bangalore,2022-01-24,04:05,4,24,1,2022,0,0,0,0,0.0,Clear,0.1,31.3,10.0,Rural,3,Daylight,Dry,7.14,12.850695,77.722137,Rural,50,Low
ACC014822,Delhi,Delhi,2025-08-07,14:21,14,7,8,2025,3,0,0,0,0.0,Rain,0.7,12.6,5.48,Rural,2,Daylight,Wet,53.58,28.623831,77.248616,Rural,80,Medium
ACC014823,Lucknow,Lucknow,2022-04-16,16:59,16,16,4,2022,5,1,0,0,0.0,Cloudy,0.3,24.5,9.43,Highway,2,Dark - unlit,Wet,43.37,26.769058,80.810847,Rural,80,Low
ACC014824,Delhi,Delhi,2024-04-14,16:59,16,14,4,2024,6,1,0,1,0.8,Clear,0.1,36.4,6.46,Expressway,1,Dark - lit,Muddy,90.57,28.492308,77.222371,Rural,40,Medium
ACC014825,Lucknow,Lucknow,2023-04-07,16:58,16,7,4,2023,4,0,0,0,0.0,Clear,0.1,25.8,9.54,Rural,2,Daylight,Wet,51.53,26.916022,80.911452,Rural,40,Low
ACC014826,Nagpur,Nagpur,2023-06-05,16:50,16,5,6,2023,0,0,0,0,0.0,Cloudy,0.3,31.2,6.17,Urban,1,Daylight,Icy,27.77,20.997153,79.016638,Urban,100,Low
ACC014827,Ahmedabad,Ahmedabad,2024-04-25,10:33,10,25,4,2024,3,0,1,0,0.0,Fog,0.6,32.6,7.09,Urban,6,Dark - lit,Dry,91.6,22.940402,72.532798,Urban,40,High
ACC014828,Mumbai,Mumbai,2022-02-05,08:16,8,5,2,2022,5,1,1,0,0.0,Fog,0.6,28.4,1.24,Expressway,1,Dark - lit,Icy,64.19,19.129615,72.891479,Rural,40,High
ACC014829,Lucknow,Lucknow,2025-03-16,10:08,10,16,3,2025,6,1,1,0,0.0,Clear,0.1,30.4,1.31,Highway,3,Daylight,Wet,54.28,26.9376,81.004544,Rural,60,High
ACC014830,Mumbai,Mumbai,2022-12-06,18:49,18,6,12,2022,1,0,1,0,0.0,Storm,0.9,19.6,2.36,Expressway,2,Daylight,Wet,98.56,19.123938,72.926728,Rural,80,High
ACC014831,Nagpur,Nagpur,2023-07-06,19:26,19,6,7,2023,3,0,1,0,0.0,Storm,0.9,18.2,4.05,Highway,1,Daylight,Icy,36.71,21.024632,79.118812,Rural,100,High
ACC014832,Delhi,Delhi,2022-12-19,03:00,3,19,12,2022,0,0,0,0,0.0,Rain,0.7,20.8,6.24,Urban,3,Daylight,Muddy,47.61,28.50059,77.313883,Urban,80,Medium
ACC014833,Chennai,Chennai,2022-01-06,09:02,9,6,1,2022,3,0,1,0,0.0,Cloudy,0.3,27.6,10.0,Rural,3,Dusk/Dawn,Muddy,46.63,13.127331,80.33277,Rural,100,Medium
ACC014834,Chennai,Chennai,2022-05-13,00:42,0,13,5,2022,4,0,0,0,0.0,Clear,0.1,33.3,10.0,Urban,6,Dark - unlit,Muddy,64.1,13.083338,80.37727,Urban,80,Medium
ACC014835,Pune,Pune,2022-03-08,21:03,21,8,3,2022,1,0,0,1,0.8,Cloudy,0.3,28.2,6.89,Expressway,3,Daylight,Muddy,21.57,18.481855,73.786548,Rural,50,Low
ACC014836,Chennai,Chennai,2025-07-07,05:45,5,7,7,2025,0,0,0,0,0.0,Cloudy,0.3,38.4,10.0,Rural,4,Dark - lit,Dry,60.58,12.967844,80.337313,Rural,60,Low
ACC014837,Delhi,Delhi,2024-07-26,18:34,18,26,7,2024,4,0,1,0,0.0,Cloudy,0.3,41.2,9.96,Urban,2,Daylight,Dry,76.47,28.53251,77.249901,Urban,80,High
ACC014838,Pune,Pune,2025-02-21,19:30,19,21,2,2025,4,0,1,0,0.0,Rain,0.7,21.5,2.35,Highway,2,Daylight,Muddy,47.81,18.60027,73.871691,Rural,60,High
ACC014839,Delhi,Delhi,2022-03-09,19:50,19,9,3,2022,2,0,1,0,0.0,Haze,0.4,23.0,9.13,Suburban,3,Dark - unlit,Dry,89.93,28.740855,77.114488,Urban,50,High
ACC014840,Jaipur,Jaipur,2025-02-19,15:41,15,19,2,2025,2,0,0,0,0.0,Clear,0.1,31.1,5.98,Highway,2,Dark - unlit,Icy,64.87,26.917336,75.640635,Rural,40,Low
ACC014841,Delhi,Delhi,2024-07-06,17:52,17,6,7,2024,5,1,1,0,0.0,Cloudy,0.3,17.5,8.79,Expressway,3,Daylight,Wet,59.43,28.527451,77.076418,Rural,60,Medium
ACC014842,Delhi,Delhi,2023-10-03,20:33,20,3,10,2023,1,0,1,0,0.0,Cloudy,0.3,26.6,6.91,Highway,1,Dusk/Dawn,Wet,43.49,28.763873,77.329069,Rural,80,High
ACC014843,Mumbai,Mumbai,2022-01-14,19:37,19,14,1,2022,4,0,1,0,0.0,Cloudy,0.3,33.6,8.09,Expressway,4,Dusk/Dawn,Icy,69.71,19.090257,72.969999,Rural,60,Medium
ACC014844,Mumbai,Mumbai,2025-06-25,18:36,18,25,6,2025,2,0,1,0,0.0,Cloudy,0.3,30.0,6.82,Highway,2,Dark - lit,Icy,47.49,19.215309,72.907592,Rural,100,High
ACC014845,Lucknow,Lucknow,2023-12-04,08:55,8,4,12,2023,0,0,1,0,0.0,Storm,0.9,24.5,1.62,Suburban,2,Dark - unlit,Icy,51.66,26.725939,80.987471,Urban,100,High
ACC014846,Chennai,Chennai,2023-09-24,17:58,17,24,9,2023,6,1,1,0,0.0,Cloudy,0.3,25.3,5.81,Suburban,4,Dark - unlit,Icy,66.86,13.0883,80.254549,Urban,50,Medium
ACC014847,Kochi,Kochi,2024-02-18,08:55,8,18,2,2024,6,1,1,0,0.0,Cloudy,0.3,30.7,9.05,Urban,2,Dark - unlit,Wet,42.34,9.992766,76.199735,Urban,60,High
ACC014848,Ahmedabad,Ahmedabad,2023-04-24,19:16,19,24,4,2023,0,0,1,0,0.0,Haze,0.4,29.0,7.23,Rural,3,Dark - unlit,Icy,60.29,23.043731,72.603282,Rural,50,Medium
ACC014849,Ahmedabad,Ahmedabad,2025-07-15,15:41,15,15,7,2025,1,0,0,0,0.0,Clear,0.1,22.3,10.0,Rural,3,Dark - lit,Icy,91.18,23.099577,72.542769,Rural,60,Low
ACC014850,Chennai,Chennai,2022-10-30,19:14,19,30,10,2022,6,1,1,0,0.0,Clear,0.1,27.8,8.33,Suburban,3,Dusk/Dawn,Muddy,46.54,12.950498,80.280706,Urban,100,Medium
ACC014851,Ahmedabad,Ahmedabad,2022-10-04,06:37,6,4,10,2022,1,0,0,0,0.0,Rain,0.7,29.7,5.37,Urban,3,Daylight,Dry,14.08,23.17227,72.564019,Urban,80,Low
ACC014852,Bhopal,Bhopal,2024-07-16,20:50,20,16,7,2024,1,0,1,0,0.0,Clear,0.1,22.1,5.51,Rural,6,Dark - unlit,Dry,100.0,23.259376,77.521677,Rural,60,High
ACC014853,Bangalore,Bangalore,2025-01-08,14:38,14,8,1,2025,2,0,0,0,0.0,Clear,0.1,31.5,10.0,Highway,2,Dark - lit,Icy,80.81,13.076351,77.715406,Rural,80,Medium
ACC014854,Kochi,Kochi,2023-05-08,22:21,22,8,5,2023,0,0,0,0,0.0,Clear,0.1,27.5,9.09,Highway,4,Dusk/Dawn,Wet,34.72,9.853572,76.131616,Rural,80,Low
ACC014855,Hyderabad,Hyderabad,2023-10-27,16:29,16,27,10,2023,4,0,0,0,0.0,Fog,0.6,29.2,5.05,Rural,3,Dusk/Dawn,Muddy,71.16,17.246752,78.524758,Rural,60,Low
ACC014856,Delhi,Delhi,2024-05-01,18:29,18,1,5,2024,2,0,1,0,0.0,Clear,0.1,29.5,6.38,Rural,4,Dark - lit,Icy,64.08,28.52876,77.188358,Rural,60,Medium
ACC014857,Hyderabad,Hyderabad,2023-06-19,14:32,14,19,6,2023,0,0,0,0,0.0,Cloudy,0.3,27.1,5.05,Urban,2,Dark - unlit,Icy,55.15,17.292137,78.370904,Urban,80,Medium
ACC014858,Pune,Pune,2024-04-01,04:31,4,1,4,2024,0,0,0,0,0.0,Fog,0.6,31.2,3.85,Urban,2,Daylight,Dry,73.82,18.549147,73.914922,Urban,100,Medium
ACC014859,Indore,Indore,2025-04-02,00:23,0,2,4,2025,2,0,0,0,0.0,Clear,0.1,33.1,10.0,Urban,3,Dark - unlit,Muddy,72.73,22.811731,75.880766,Urban,40,Medium
ACC014860,Chandigarh,Chandigarh,2023-06-21,11:44,11,21,6,2023,2,0,0,0,0.0,Cloudy,0.3,29.0,5.67,Urban,3,Daylight,Icy,80.08,30.766716,76.711668,Urban,50,Medium
ACC014861,Ahmedabad,Ahmedabad,2022-05-07,01:01,1,7,5,2022,5,1,0,0,0.0,Rain,0.7,30.3,4.24,Rural,3,Dark - lit,Dry,25.11,22.889423,72.71586,Rural,40,Low
ACC014862,Chennai,Chennai,2023-08-07,14:43,14,7,8,2023,0,0,0,0,0.0,Rain,0.7,23.5,5.63,Highway,3,Daylight,Dry,87.88,13.199398,80.179711,Rural,80,Medium
ACC014863,Bhopal,Bhopal,2023-10-06,23:06,23,6,10,2023,4,0,0,0,0.0,Fog,0.6,31.5,4.28,Rural,6,Dusk/Dawn,Muddy,62.69,23.17122,77.495829,Rural,50,Low
ACC014864,Bangalore,Bangalore,2023-09-23,21:32,21,23,9,2023,5,1,0,0,0.0,Clear,0.1,11.3,8.44,Highway,3,Daylight,Icy,28.62,12.962437,77.496081,Rural,80,Low
ACC014865,Delhi,Delhi,2024-10-27,10:30,10,27,10,2024,6,1,1,0,0.0,Cloudy,0.3,20.5,5.71,Urban,4,Dark - lit,Muddy,84.24,28.491215,77.329108,Urban,80,High
ACC014866,Bangalore,Bangalore,2024-08-31,16:29,16,31,8,2024,5,1,0,0,0.0,Clear,0.1,29.3,8.22,Urban,3,Dusk/Dawn,Wet,32.43,12.979832,77.636257,Urban,80,Medium
ACC014867,Bhopal,Bhopal,2025-08-10,07:19,7,10,8,2025,6,1,1,0,0.0,Clear,0.1,27.7,10.0,Suburban,3,Dusk/Dawn,Icy,40.48,23.277656,77.264878,Urban,100,Medium
ACC014868,Indore,Indore,2024-04-27,15:11,15,27,4,2024,5,1,0,0,0.0,Clear,0.1,17.9,6.95,Urban,4,Dark - unlit,Wet,69.91,22.58495,75.942469,Urban,60,Medium
ACC014869,Mumbai,Mumbai,2023-01-09,22:46,22,9,1,2023,0,0,0,0,0.0,Haze,0.4,38.0,6.9,Rural,3,Dark - unlit,Wet,22.35,18.99415,72.839427,Rural,100,Low
ACC014870,Bangalore,Bangalore,2024-10-15,15:49,15,15,10,2024,1,0,0,0,0.0,Fog,0.6,28.5,7.81,Urban,2,Daylight,Dry,71.21,12.990364,77.706349,Urban,60,Medium
ACC014871,Chennai,Chennai,2022-05-20,18:38,18,20,5,2022,4,0,1,0,0.0,Clear,0.1,32.8,9.02,Urban,1,Daylight,Muddy,100.0,13.126972,80.291935,Urban,40,High
ACC014872,Jaipur,Jaipur,2024-10-07,10:03,10,7,10,2024,0,0,1,0,0.0,Storm,0.9,13.2,4.58,Urban,2,Dusk/Dawn,Dry,80.25,26.810886,75.689093,Urban,50,High
ACC014873,Chandigarh,Chandigarh,2022-02-26,19:26,19,26,2,2022,5,1,1,0,0.0,Clear,0.1,34.6,5.86,Highway,3,Dark - unlit,Muddy,67.49,30.732476,76.654832,Rural,50,High
ACC014874,Lucknow,Lucknow,2023-08-25,08:51,8,25,8,2023,4,0,1,0,0.0,Cloudy,0.3,31.5,6.14,Expressway,2,Dusk/Dawn,Muddy,61.74,26.83316,80.929212,Rural,80,High
ACC014875,Hyderabad,Hyderabad,2023-01-09,03:31,3,9,1,2023,0,0,0,0,0.0,Rain,0.7,14.6,4.2,Highway,2,Dark - lit,Icy,27.47,17.442049,78.386356,Rural,80,Medium
ACC014876,Lucknow,Lucknow,2023-09-06,15:15,15,6,9,2023,2,0,0,0,0.0,Cloudy,0.3,22.8,10.0,Urban,3,Dusk/Dawn,Wet,73.43,26.747122,80.89077,Urban,60,Medium
ACC014877,Ahmedabad,Ahmedabad,2022-02-07,18:10,18,7,2,2022,0,0,1,0,0.0,Clear,0.1,31.4,7.38,Highway,6,Dusk/Dawn,Muddy,100.0,23.134264,72.531569,Rural,60,Medium
ACC014878,Pune,Pune,2023-12-11,18:18,18,11,12,2023,0,0,1,0,0.0,Cloudy,0.3,23.6,6.52,Urban,4,Dark - unlit,Dry,100.0,18.506668,73.875338,Urban,40,High
ACC014879,Lucknow,Lucknow,2022-06-02,07:54,7,2,6,2022,3,0,1,0,0.0,Clear,0.1,23.2,10.0,Suburban,4,Dusk/Dawn,Wet,100.0,26.93165,81.083613,Urban,80,High
ACC014880,Bangalore,Bangalore,2022-05-27,12:25,12,27,5,2022,4,0,0,0,0.0,Fog,0.6,19.2,3.56,Rural,2,Dusk/Dawn,Dry,88.11,12.861525,77.600116,Rural,100,Medium
ACC014881,Chennai,Chennai,2024-09-30,09:02,9,30,9,2024,0,0,1,0,0.0,Fog,0.6,31.9,3.47,Urban,2,Daylight,Icy,82.69,13.196104,80.188104,Urban,100,High
ACC014882,Pune,Pune,2023-08-30,01:21,1,30,8,2023,2,0,0,0,0.0,Clear,0.1,29.2,9.52,Highway,4,Dark - unlit,Icy,55.04,18.488862,73.804173,Rural,40,Low
ACC014883,Kolkata,Kolkata,2022-05-10,14:11,14,10,5,2022,1,0,0,0,0.0,Clear,0.1,28.5,6.08,Highway,2,Dark - lit,Wet,25.49,22.679082,88.509708,Rural,100,Low
ACC014884,Bhopal,Bhopal,2024-03-13,13:51,13,13,3,2024,2,0,0,0,0.0,Cloudy,0.3,34.4,7.17,Urban,6,Dark - unlit,Icy,26.94,23.184595,77.484739,Urban,60,Low
ACC014885,Nagpur,Nagpur,2024-10-09,09:57,9,9,10,2024,2,0,1,0,0.0,Rain,0.7,26.6,7.49,Urban,2,Dark - unlit,Dry,34.0,21.183557,79.076229,Urban,40,High
ACC014886,Mumbai,Mumbai,2024-04-23,15:12,15,23,4,2024,1,0,0,0,0.0,Rain,0.7,24.7,1.92,Urban,2,Dark - unlit,Icy,33.19,19.144865,72.760164,Urban,100,Medium
ACC014887,Mumbai,Mumbai,2025-08-20,11:46,11,20,8,2025,2,0,0,0,0.0,Rain,0.7,22.2,5.12,Highway,4,Dusk/Dawn,Icy,65.64,19.097928,72.924029,Rural,50,Low
ACC014888,Delhi,Delhi,2022-11-24,09:15,9,24,11,2022,3,0,1,0,0.0,Haze,0.4,46.6,6.39,Expressway,1,Dusk/Dawn,Muddy,69.61,28.551923,77.220812,Rural,100,High
ACC014889,Kolkata,Kolkata,2023-02-08,16:28,16,8,2,2023,2,0,0,0,0.0,Cloudy,0.3,26.8,10.0,Highway,3,Daylight,Dry,72.08,22.527593,88.380675,Rural,50,Medium
ACC014890,Chennai,Chennai,2025-02-21,07:07,7,21,2,2025,4,0,1,0,0.0,Clear,0.1,30.0,4.59,Highway,2,Dark - lit,Wet,46.94,13.192274,80.20414,Rural,50,High
ACC014891,Kochi,Kochi,2023-02-09,00:57,0,9,2,2023,3,0,0,0,0.0,Rain,0.7,28.5,0.5,Highway,4,Dark - unlit,Dry,79.04,10.074559,76.294992,Rural,80,Medium
ACC014892,Bhopal,Bhopal,2024-04-29,08:54,8,29,4,2024,0,0,1,0,0.0,Haze,0.4,31.8,8.19,Rural,3,Dusk/Dawn,Wet,100.0,23.179465,77.278024,Rural,100,High
ACC014893,Lucknow,Lucknow,2025-05-28,03:53,3,28,5,2025,2,0,0,0,0.0,Rain,0.7,27.0,6.39,Expressway,3,Daylight,Icy,83.73,26.772902,81.009398,Rural,100,Low
ACC014894,Bhopal,Bhopal,2024-12-31,10:08,10,31,12,2024,1,0,1,0,0.0,Fog,0.6,25.3,6.8,Urban,1,Dark - unlit,Dry,75.91,23.125378,77.534259,Urban,40,High
ACC014895,Ahmedabad,Ahmedabad,2023-03-11,13:19,13,11,3,2023,5,1,0,0,0.0,Clear,0.1,35.1,9.62,Highway,2,Dark - lit,Muddy,68.71,22.902969,72.703275,Rural,50,Medium
ACC014896,Chennai,Chennai,2024-09-04,21:29,21,4,9,2024,2,0,0,0,0.0,Clear,0.1,33.8,6.18,Rural,3,Dusk/Dawn,Icy,81.2,13.127717,80.358295,Rural,100,Low
ACC014897,Kochi,Kochi,2025-10-16,20:33,20,16,10,2025,3,0,1,0,0.0,Cloudy,0.3,42.6,8.55,Urban,4,Dark - unlit,Muddy,45.56,9.858243,76.169113,Urban,80,High
ACC014898,Pune,Pune,2025-09-09,04:33,4,9,9,2025,1,0,0,0,0.0,Cloudy,0.3,31.7,9.91,Expressway,3,Dusk/Dawn,Dry,58.02,18.503714,74.006507,Rural,40,Low
ACC014899,Lucknow,Lucknow,2025-03-21,10:53,10,21,3,2025,4,0,1,0,0.0,Clear,0.1,42.1,10.0,Rural,2,Daylight,Wet,70.1,26.733434,81.000798,Rural,100,Medium
ACC014900,Indore,Indore,2025-05-09,13:42,13,9,5,2025,4,0,0,0,0.0,Haze,0.4,25.8,7.54,Urban,3,Dark - lit,Wet,83.34,22.72254,75.868037,Urban,60,Medium
ACC014901,Jaipur,Jaipur,2022-01-03,17:44,17,3,1,2022,0,0,1,0,0.0,Fog,0.6,24.6,6.35,Highway,2,Dark - unlit,Dry,65.89,26.829956,75.863409,Rural,100,High
ACC014902,Chandigarh,Chandigarh,2024-06-27,10:00,10,27,6,2024,3,0,1,0,0.0,Haze,0.4,24.0,5.7,Suburban,3,Dark - lit,Muddy,100.0,30.611139,76.861738,Urban,50,High
ACC014903,Bhopal,Bhopal,2022-12-11,07:59,7,11,12,2022,6,1,1,0,0.0,Cloudy,0.3,30.5,2.9,Expressway,3,Daylight,Icy,79.58,23.331577,77.348011,Rural,40,High
ACC014904,Bhopal,Bhopal,2023-08-21,12:49,12,21,8,2023,0,0,0,0,0.0,Clear,0.1,30.2,9.12,Expressway,3,Dusk/Dawn,Icy,12.68,23.231366,77.401562,Rural,80,Low
ACC014905,Chennai,Chennai,2025-08-19,15:24,15,19,8,2025,1,0,0,0,0.0,Cloudy,0.3,23.8,6.93,Urban,2,Dark - lit,Wet,31.58,13.067147,80.219649,Urban,60,Medium
ACC014906,Chennai,Chennai,2024-10-21,21:10,21,21,10,2024,0,0,0,0,0.0,Storm,0.9,16.2,5.27,Highway,2,Dark - lit,Icy,66.75,13.19772,80.129744,Rural,80,Medium
ACC014907,Bangalore,Bangalore,2024-04-19,08:14,8,19,4,2024,4,0,1,0,0.0,Rain,0.7,16.2,6.62,Highway,4,Dark - lit,Icy,71.69,13.032917,77.616907,Rural,60,High
ACC014908,Kolkata,Kolkata,2023-08-26,08:29,8,26,8,2023,5,1,1,0,0.0,Cloudy,0.3,24.7,9.06,Rural,4,Daylight,Muddy,97.02,22.705288,88.308254,Rural,50,High
ACC014909,Bangalore,Bangalore,2023-10-14,16:14,16,14,10,2023,5,1,0,0,0.0,Rain,0.7,17.7,1.3,Expressway,3,Dark - lit,Icy,39.41,12.97322,77.721781,Rural,100,Medium
ACC014910,Chandigarh,Chandigarh,2025-06-15,04:56,4,15,6,2025,6,1,0,0,0.0,Clear,0.1,27.1,8.8,Urban,2,Dark - lit,Wet,48.2,30.622815,76.857093,Urban,60,Medium
ACC014911,Chandigarh,Chandigarh,2022-01-23,10:28,10,23,1,2022,6,1,1,0,0.0,Storm,0.9,25.6,4.24,Urban,2,Dark - lit,Wet,56.82,30.720242,76.668794,Urban,40,High
ACC014912,Jaipur,Jaipur,2022-09-08,12:32,12,8,9,2022,3,0,0,0,0.0,Clear,0.1,22.9,7.08,Highway,2,Dusk/Dawn,Muddy,30.34,26.907753,75.898345,Rural,100,Low
ACC014913,Indore,Indore,2024-04-19,15:18,15,19,4,2024,4,0,0,0,0.0,Haze,0.4,27.0,9.6,Highway,3,Dark - unlit,Muddy,39.4,22.69842,75.858695,Rural,40,Low
ACC014914,Lucknow,Lucknow,2022-01-23,18:23,18,23,1,2022,6,1,1,0,0.0,Cloudy,0.3,32.2,8.9,Highway,6,Dusk/Dawn,Wet,75.63,26.782309,81.014185,Rural,40,High
ACC014915,Jaipur,Jaipur,2024-08-12,22:15,22,12,8,2024,0,0,0,0,0.0,Fog,0.6,41.4,4.25,Expressway,4,Dark - unlit,Wet,54.62,26.940574,75.878748,Rural,80,Low
ACC014916,Bhopal,Bhopal,2024-05-08,09:30,9,8,5,2024,2,0,1,0,0.0,Clear,0.1,32.5,6.27,Urban,2,Dusk/Dawn,Dry,85.64,23.257141,77.316827,Urban,60,High
ACC014917,Kolkata,Kolkata,2023-02-14,14:59,14,14,2,2023,1,0,0,0,0.0,Clear,0.1,32.2,6.91,Urban,2,Dark - unlit,Dry,46.49,22.607582,88.233558,Urban,50,Medium
ACC014918,Jaipur,Jaipur,2023-01-05,07:58,7,5,1,2023,3,0,1,0,0.0,Clear,0.1,23.5,7.06,Urban,3,Dark - lit,Muddy,100.0,26.86612,75.909328,Urban,100,High
ACC014919,Pune,Pune,2023-12-18,15:40,15,18,12,2023,0,0,0,0,0.0,Haze,0.4,35.7,10.0,Highway,4,Dark - lit,Dry,34.07,18.444014,73.707385,Rural,40,Low
ACC014920,Bhopal,Bhopal,2022-10-08,09:34,9,8,10,2022,5,1,1,0,0.0,Fog,0.6,36.4,5.73,Highway,4,Dusk/Dawn,Icy,100.0,23.154004,77.484333,Rural,40,High
ACC014921,Kolkata,Kolkata,2025-01-21,20:41,20,21,1,2025,1,0,1,0,0.0,Haze,0.4,28.3,3.81,Rural,3,Daylight,Dry,87.47,22.700742,88.246054,Rural,50,High
ACC014922,Mumbai,Mumbai,2024-01-05,21:26,21,5,1,2024,4,0,0,0,0.0,Haze,0.4,34.6,6.96,Urban,1,Dusk/Dawn,Icy,80.1,19.132001,72.944723,Urban,80,Medium
